route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
ES,ESSanPrudencia28Abril(Tuvisa2023-04-14),pse-004f45dafc0,hacia Paz,13:45_ES_ARMENTIA_PAZ,1,,shp_3_5,0,0
7,LaborablesAgosto(Tuvisa2023-06-05),pse-00565b5d618,hacia Henry Morton Stanley / Océano Atlántico,11:35_L7_1257_1348,1,,shp_3_43,0,0
9,Domingos(Tuvisa-2023-01-30),pse-00584ed2ca4,hacia Aretxabaleta,18:45_L9_GAMARRA_ARETXABALETA,0,,shp_3_40,0,0
7,Domingos(Tuvisa-2023-01-30),pse-005989b99f8,hacia Henry Morton Stanley / Océano Atlántico,12:00_L7_1257_1348,1,,shp_3_43,0,0
5,Sabados(Tuvisa2023),pse-005b516b897,hacia Bruselas / Portal Elorriaga,07:35_L5A_1192_1338,1,,shp_3_4,0,0
A,LaborablesAgosto(Tuvisa2023-06-05),pse-005e4568413,hacia Mendizorrotza,16:48_LA_1042_1055,0,,shp_3_76,0,0
10,FiestasBlancaLab(Tuvisa2023-06-05),pse-00622d97dcb,hacia Iliada / Bulevar Salburua,17:05_L10_1302_1379,1,,shp_3_62,0,0
1,Laborables(Tuvisa-2023-01-30),pse-00649ddb5a7,hacia Reyes Navarra 19,08:47_L1_1012_1309,0,,shp_3_12,0,0
10,Domingos(Tuvisa2023-06-05),pse-0065eade17b,hacia Naciones Unidas / Mariturri,21:00_L10_1379_1322,1,,shp_3_47,0,0
B,Laborables(Tuvisa2023-06-05),pse-0066f1d70f2,hacia Zaramaga/ Boulevard,20:28_LB_1074_1064,0,,shp_3_66,0,0
4,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-0067a715294,hacia Iruña Veleia / Oyón,17:30_L4_1282_1382,0,,shp_3_38,0,0
5,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-006a24fbc9f,hacia Bruselas / Portal Elorriaga,16:40_L5_1350_1338,1,,shp_3_1,0,0
A,SantiagoFestivo(Tuvisa2023-06-05),pse-006cff3c9c2,hacia Zaramaga/ Boulevard,08:17_LA_1055_1042,0,,shp_3_60,0,0
6,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-006e164022d,hacia Mariturri / Reina Sofía,10:20_L6_1297_1385,0,,shp_3_15,0,0
5,Laborables(Tuvisa2023-04-14),pse-00710ffacc3,hacia Asteguieta,18:50_L5A_1338_1192,0,,shp_3_7,0,0
5,Sabados(Tuvisa2023),pse-0071e1800bf,hacia Bruselas / Portal Elorriaga,14:35_L5A_1192_1338,1,,shp_3_4,0,0
9,Laborables(Tuvisa2023-04-14),pse-0072b6aa16c,hacia Comandante Izarduy / Zumaquera,20:10_L9_1114_1360,0,,shp_3_39,0,0
10,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-0077c03fbe7,hacia Iliada / Bulevar Salburua,18:20_L10_1322_1379,0,,shp_3_70,0,0
1,Laborables(Tuvisa-2023-01-30),pse-0077f4080ae,hacia Catedral,08:15_L1_1309_1012,0,,shp_3_68,0,0
8,DomingosAgosto(Tuvisa2023-06-05),pse-0079111cd3b,hacia Intermodal,10:00_L8_1031_1022,0,,shp_3_61,0,0
10,Sabados(Tuvisa2023-04-14),pse-00794846d3e,hacia Iliada / Bulevar Salburua,10:15_L10_1322_1379,0,,shp_3_70,0,0
1,Laborables(Tuvisa2023-04-14),pse-007c8796a56,hacia Catedral,17:00_L1_1309_1012,0,,shp_3_68,0,0
B,Laborables(Tuvisa2023-06-05),pse-0081a0ee978,hacia Mendizorrotza,15:03_LB_1064_1074,0,,shp_3_78,0,0
6,Laborables(Tuvisa2023),pse-00825524b76,hacia Mariturri / Reina Sofía,21:40_L6_1340_1385,1,,shp_3_52,0,0
1,Domingos(Tuvisa2023-06-05),pse-008443f5b3c,hacia Reyes Navarra 19,14:17_L1_1012_1309,0,,shp_3_12,0,0
9,Domingos(Tuvisa2023-04-14),pse-0085205b39e,hacia Gamarra Mayor,16:43_L9_ARETXABALETA_GAMARRA,0,,shp_3_75,0,0
5,DomingosAgosto(Tuvisa2023-06-05),pse-0085c680884,hacia Bruselas / Portal Elorriaga,18:15_L5A_1192_1338,1,,shp_3_4,0,0
4,LaborablesAgosto(Tuvisa2023-06-05),pse-0086622aa02,hacia Iruña Veleia / Oyón,06:00_L4_1282_1382,0,,shp_3_38,0,0
B,SantiagoFestivo(Tuvisa2023-06-05),pse-0089ef3951d,hacia Mendizorrotza,13:00_LB_1064_1074,0,,shp_3_78,0,0
4,LaborablesAgosto(Tuvisa2023-06-05),pse-008cfe4ff2c,hacia Iruña Veleia / Oyón,20:30_L4_1282_1382,0,,shp_3_38,0,0
B,Laborables(Tuvisa2023-04-14),pse-009356571f8,hacia Mendizorrotza,11:40_LB_1064_1074,0,,shp_3_78,0,0
8,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-0099fe5affe,hacia Intermodal,21:20_L8_1031_1022,0,,shp_3_61,0,0
8,Sabados(Tuvisa-2023-01-30),pse-009ad99d55f,hacia Nieves Cano / Unibersitatea,21:00_L8_1022_1031,0,,shp_3_45,0,0
5,Laborables(Tuvisa2023),pse-009d6343bcb,hacia Bruselas / Portal Elorriaga,18:05_L5B_1205_1338,1,,shp_3_20,0,0
7,Laborables(Tuvisa-2023-01-30),pse-009ddec5f7f,hacia Iliada / Bulevar Salburua,11:30_L7_1348_1257,0,,shp_3_35,0,0
10,Sabados(Tuvisa-2023-01-30),pse-00a1128ee18,hacia Naciones Unidas / Mariturri,17:50_L10_1379_1322,1,,shp_3_47,0,0
10,Laborables(Tuvisa2023-04-14),pse-00a4743a614,hacia Iliada / Bulevar Salburua,20:10_L10_1322_1379,0,,shp_3_70,0,0
B,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-00a566cc87e,hacia Zaramaga/ Boulevard,20:37_LB_1074_1064,0,,shp_3_66,0,0
5,SantiagoFestivo(Tuvisa2023-06-05),pse-00a5914a9f4,hacia Asteguieta,10:40_L5A_1338_1192,0,,shp_3_7,0,0
B,Domingos(Tuvisa-2023-01-30),pse-00a5bbde974,hacia Mendizorrotza,13:20_LB_1064_1074,0,,shp_3_78,0,0
10,Laborables(Tuvisa2023-04-14),pse-00a75c93527,hacia Iliada / Bulevar Salburua,07:10_L10_1322_1379,0,,shp_3_70,0,0
5,Sabados(Tuvisa2023),pse-00a981888c7,hacia Bruselas / Portal Elorriaga,15:05_L5A_1192_1338,1,,shp_3_4,0,0
1,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-00ae2861a53,hacia Reyes Navarra 19,16:17_L1_1012_1309,0,,shp_3_12,0,0
B,Sabados(Tuvisa2023-04-14),pse-00af3100956,hacia Mendizorrotza,15:30_LB_1064_1074,0,,shp_3_78,0,0
B,Sabados(Tuvisa2023-06-05),pse-00af650f096,hacia Mendizorrotza,08:00_LB_1064_1074,0,,shp_3_78,0,0
A,Laborables(Tuvisa2023),pse-00b117043db,hacia Zaramaga/ Boulevard,09:09_LA_1055_1042,0,,shp_3_60,0,0
4,Domingos(Tuvisa2023-06-05),pse-00b3cdd5c18,hacia Iruña Veleia / Oyón,21:20_L4_1282_1382,0,,shp_3_38,0,0
B,Sabados(Tuvisa2023-04-14),pse-00b3e0c3778,hacia Zaramaga/ Boulevard,08:47_LB_1074_1064,0,,shp_3_66,0,0
4,Sabados(Tuvisa2023),pse-00b4877060d,hacia Donostia / Baiona,20:35_L4_1382_1282,1,,shp_3_59,0,0
B,Sabados(Tuvisa2023-04-14),pse-00b614b029c,hacia Zaramaga/ Boulevard,08:32_LB_1074_1064,0,,shp_3_66,0,0
3,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-00be3cd9731,hacia Portal Bergara 25,07:05_L3_1360_1087,1,,shp_3_25,0,0
1,Domingos(Tuvisa2023-04-14),pse-00bfc0f1123,hacia Catedral,22:00_L1_1309_1012,0,,shp_3_68,0,0
6,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-00c295c228d,hacia Mariturri / Reina Sofía,09:30_L6_1340_1385,1,,shp_3_51,0,0
3,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-00c499b885b,hacia Portal Bergara 25,08:45_L3_1360_1087,1,,shp_3_25,0,0
7,Sabados(Tuvisa2023-06-05),pse-00c6fcd71ca,hacia Henry Morton Stanley / Océano Atlántico,18:05_L7_1257_1348,1,,shp_3_43,0,0
6,Domingos(Tuvisa2023-04-14),pse-00c7fa769ca,hacia Mariturri / Reina Sofía,21:20_L6_1340_1385,1,,shp_3_51,0,0
7,Laborables(Tuvisa2023-04-14),pse-00d05ba806c,hacia Henry Morton Stanley / Océano Atlántico,17:00_L7_1257_1348,1,,shp_3_43,0,0
10,Sabados(Tuvisa2023),pse-00d487aaded,hacia Naciones Unidas / Mariturri,07:50_L10_1379_1322,1,,shp_3_47,0,0
5,Domingos(Tuvisa2023),pse-00d4d47dffc,hacia Bruselas / Portal Elorriaga,20:00_L5_1350_1338,1,,shp_3_1,0,0
7,4deAgosto(Tuvisa2023-06-05),pse-00dc2f6855e,hacia Henry Morton Stanley / Océano Atlántico,17:20_L7_1298_1348,1,,shp_3_18,0,0
6,Sabados(Tuvisa-2023-01-30),pse-00dc45a4140,hacia Mariturri / Reina Sofía,09:30_L6_1340_1385,1,,shp_3_51,0,0
7,Domingos(Tuvisa2023-06-05),pse-00dd48ee442,hacia Henry Morton Stanley / Océano Atlántico,17:40_L7_1257_1348,1,,shp_3_43,0,0
5,Laborables(Tuvisa2023),pse-00de2725884,hacia Bruselas / Portal Elorriaga,12:55_L5A_1192_1338,1,,shp_3_4,0,0
8,Laborables(Tuvisa2023-06-05),pse-00e1132ec8f,hacia Nieves Cano / Unibersitatea,18:45_L8_1022_1031,0,,shp_3_45,0,0
5,Laborables(Tuvisa2023),pse-00e1baec3c3,hacia Zurrupitieta / Jundiz,17:40_L5C_1338_1217,0,,shp_3_8,0,0
10,Domingos(Tuvisa2023-04-14),pse-00e2a20e696,hacia Iliada / Bulevar Salburua,13:00_L10_1322_1379,0,,shp_3_70,0,0
5,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-00e79cda5a1,hacia Bruselas / Portal Elorriaga,16:25_L5_1350_1338,1,,shp_3_1,0,0
4,Laborables(Tuvisa2023-06-05),pse-00e991a6746,hacia Donostia / Baiona,08:00_L4_1382_1282,1,,shp_3_59,0,0
7,FiestasBlancaLab(Tuvisa2023-06-05),pse-00eae7a1e03,hacia Paz/Hospital Santiago,12:50_L7_1257_1334,0,,shp_3_44,0,0
7,FiestasBlancaLab(Tuvisa2023-06-05),pse-00ed646358e,hacia Iliada / Bulevar Salburua,10:35_L7_1334_1257,1,,shp_3_65,0,0
6,Domingos(Tuvisa-2023-01-30),pse-00efbd3f732,hacia Iliada / Gabriel Martínez Aragón,07:00_L6_1385_1340,0,,shp_3_56,0,0
A,4deAgosto(Tuvisa2023-06-05),pse-00f02bb6705,hacia Zaramaga/ Boulevard,13:41_LA_1055_1042,0,,shp_3_60,0,0
7,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-00f1b07bc03,hacia Catedral,16:20_L7_1348_1298,0,,shp_3_36,0,0
5,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-00f1d259653,hacia Bremen 15,20:30_L5_1338_1350,0,,shp_3_6,0,0
6,Sabados(Tuvisa2023-04-14),pse-00f3215bd8c,hacia Iliada / Gabriel Martínez Aragón,14:15_L6_1385_1340,0,,shp_3_56,0,0
9,Laborables(Tuvisa2023-06-05),pse-00f7fd2fcfc,hacia Gamarra Mayor,11:13_L9_1121_1114,0,,shp_3_75,0,0
5,Laborables(Tuvisa2023-04-14),pse-00f91b8267a,hacia Zurrupitieta / Jundiz,12:10_L5C_1338_1217,0,,shp_3_8,0,0
5,Laborables(Tuvisa2023),pse-00f92e61efa,hacia Zurrupitieta / Jundiz,13:40_L5C_1338_1217,0,,shp_3_8,0,0
10,Sabados(Tuvisa2023),pse-00f972f0552,hacia Naciones Unidas / Mariturri,18:20_L10_1379_1322,1,,shp_3_47,0,0
4,SabadosAgosto(Tuvisa2023-06-05),pse-00fc81a587a,hacia Iruña Veleia / Oyón,12:45_L4_1282_1382,0,,shp_3_38,0,0
A,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-00fde112b17,hacia Zaramaga/ Boulevard,14:53_LA_1055_1042,0,,shp_3_60,0,0
8,Domingos(Tuvisa2023-06-05),pse-00fea1c1b08,hacia Intermodal,21:20_L8_1031_1022,0,,shp_3_61,0,0
1,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-00ff722749a,hacia Reyes Navarra 19,16:37_L1_1012_1309,0,,shp_3_12,0,0
10,Laborables(Tuvisa-2023-01-30),pse-0100906561d,hacia Iliada / Bulevar Salburua,18:50_L10_1322_1379,0,,shp_3_70,0,0
6,LaborablesAgosto(Tuvisa2023-06-05),pse-0100b1090ae,hacia Iliada / Gabriel Martínez Aragón,06:45_L6_1385_1340,0,,shp_3_56,0,0
6,Domingos(Tuvisa-2023-01-30),pse-01044b642ae,hacia Mariturri / Reina Sofía,14:40_L6_1340_1385,1,,shp_3_51,0,0
6,Laborables(Tuvisa2023),pse-011221b00d6,hacia Mariturri / Reina Sofía,16:10_L6_1340_1385,1,,shp_3_52,0,0
9,Sabados(Tuvisa-2023-01-30),pse-011413b8094,hacia Gamarra Mayor,09:43_L9_ARETXABALETA_GAMARRA,0,,shp_3_75,0,0
6,SabadosAgosto(Tuvisa2023-06-05),pse-011e326c360,hacia Mariturri / Reina Sofía,15:30_L6_1340_1385,1,,shp_3_51,0,0
B,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-011ec3a06a1,hacia Zaramaga/ Boulevard,12:04_LB_1074_1064,0,,shp_3_66,0,0
4,Domingos(Tuvisa2023-06-05),pse-01213783b32,hacia Iruña Veleia / Oyón,09:20_L4_1282_1382,0,,shp_3_38,0,0
10,4deAgosto(Tuvisa2023-06-05),pse-0122d4c8082,hacia Naciones Unidas / Mariturri,16:45_L10_1298_1322,1,,shp_3_13,0,0
B,Laborables(Tuvisa2023-06-05),pse-012537ec5cc,hacia Zaramaga/ Boulevard,13:35_LB_1074_1064,0,,shp_3_66,0,0
8,Sabados(Tuvisa-2023-01-30),pse-01262bd4603,hacia Nieves Cano / Unibersitatea,22:20_L8_1022_1031,0,,shp_3_45,0,0
8,4deAgosto(Tuvisa2023-06-05),pse-012a733f138,hacia Nieves Cano / Unibersitatea,12:00_L8_1022_1031,0,,shp_3_45,0,0
8,Laborables(Tuvisa2023-06-05),pse-012c76b85ee,hacia Nieves Cano / Unibersitatea,18:30_L8_1022_1031,0,,shp_3_45,0,0
A,Sabados(Tuvisa-2023-01-30),pse-012e4f3e082,hacia Mendizorrotza,11:00_LA_1042_1055,0,,shp_3_76,0,0
6,Domingos(Tuvisa2023-06-05),pse-01350380896,hacia Iliada / Gabriel Martínez Aragón,12:40_L6_1385_1340,0,,shp_3_56,0,0
6,Sabados(Tuvisa2023),pse-0135db01a94,hacia Mariturri / Reina Sofía,17:00_L6_1340_1385,1,,shp_3_52,0,0
3,Sabados(Tuvisa2023),pse-013d1c9f504,hacia Portal Bergara 25,11:00_L3_1360_1087,1,,shp_3_25,0,0
7,Laborables(Tuvisa2023-06-05),pse-013e7061c66,hacia Henry Morton Stanley / Océano Atlántico,18:30_L7_1257_1348,1,,shp_3_43,0,0
9,SantiagoFestivo(Tuvisa2023-06-05),pse-013fb6413fc,hacia Gamarra Mayor,07:43_L9_1121_1114,0,,shp_3_75,0,0
9,Sabados(Tuvisa2023-04-14),pse-0142b5c8852,hacia Aretxabaleta,15:15_L9_GAMARRA_ARETXABALETA,0,,shp_3_40,0,0
4,Laborables(Tuvisa2023-06-05),pse-0145c054c5c,hacia Iruña Veleia / Oyón,15:40_L4_1282_1382,0,,shp_3_38,0,0
7,Domingos(Tuvisa2023-06-05),pse-01461e940ba,hacia Iliada / Bulevar Salburua,17:40_L7_1348_1257,0,,shp_3_35,0,0
B,Laborables(Tuvisa-2023-01-30),pse-01464ce0b7c,hacia Mendizorrotza,19:01_LB_1064_1074,0,,shp_3_78,0,0
G2,Gautxori4y5Agosto(Tuvisa2023-06-05),pse-014b55293d8,hacia Jesús Guridi,02:30_G2_1260_1260,0,,shp_3_49,0,0
4,DomingosAgosto(Tuvisa2023-06-05),pse-014c2ed1397,hacia Donostia / Baiona,10:40_L4_1382_1282,1,,shp_3_59,0,0
5,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-014cfbb3338,hacia Bremen 15,08:10_L5_1338_1350,0,,shp_3_6,0,0
5,Laborables(Tuvisa-2023-01-30),pse-014d968ba5e,hacia Bruselas / Portal Elorriaga,14:00_L5C_1217_1338,1,,shp_3_77,0,0
10,Laborables(Tuvisa2023-06-05),pse-014f4ebb692,hacia Naciones Unidas / Mariturri,22:00_L10_1379_1322,1,,shp_3_47,0,0
3,LaborablesAgosto(Tuvisa2023-06-05),pse-01518b25255,hacia Comandante Izarduy / Zumaquera,08:30_L3_1087_1360,0,,shp_3_73,0,0
B,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-015353336ca,hacia Mendizorrotza,10:20_LB_1064_1074,0,,shp_3_78,0,0
10,Laborables(Tuvisa2023-04-14),pse-01551e38aca,hacia Naciones Unidas / Mariturri,19:00_L10_1379_1322,1,,shp_3_47,0,0
8,LaborablesAgosto(Tuvisa2023-06-05),pse-015ca354873,hacia Intermodal,20:00_L8_1031_1022,0,,shp_3_61,0,0
B,Laborables(Tuvisa2023),pse-015ceb9007a,hacia Zaramaga/ Boulevard,17:19_LB_1074_1064,0,,shp_3_66,0,0
9,Sabados(Tuvisa2023-06-05),pse-015e8de354d,hacia Gamarra Mayor,21:13_L9_1121_1114,0,,shp_3_75,0,0
7,Laborables(Tuvisa-2023-01-30),pse-015e991078c,hacia Henry Morton Stanley / Océano Atlántico,10:10_L7_1257_1348,1,,shp_3_43,0,0
6,Laborables(Tuvisa2023),pse-0160710bdbd,hacia Iliada / Gabriel Martínez Aragón,10:50_L6_1385_1340,0,,shp_3_56,0,0
B,Laborables(Tuvisa2023-06-05),pse-0161269a8b9,hacia Zaramaga/ Boulevard,10:19_LB_1074_1064,0,,shp_3_66,0,0
3,DomingosAgosto(Tuvisa2023-06-05),pse-016222f095a,hacia Comandante Izarduy / Zumaquera,15:30_L3_1087_1360,0,,shp_3_73,0,0
B,Domingos(Tuvisa2023-06-05),pse-01624067016,hacia Mendizorrotza,08:20_LB_1064_1074,0,,shp_3_78,0,0
A,Laborables(Tuvisa2023),pse-0168005d2dc,hacia Zaramaga/ Boulevard,09:44_LA_1055_1042,0,,shp_3_60,0,0
5,Laborables(Tuvisa-2023-01-30),pse-0168acc0ae1,hacia Ariñez,19:30_L5B_1338_1205_ITV_ARI,0,,shp_3_10,0,0
6,Sabados(Tuvisa-2023-01-30),pse-0168c5b9a3a,hacia Mariturri / Reina Sofía,08:00_L6_1340_1385,1,,shp_3_51,0,0
1,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-016a6cfd251,hacia Reyes Navarra 19,21:47_L1_1012_1309,0,,shp_3_12,0,0
6,FiestasBlancaLab(Tuvisa2023-06-05),pse-016bf1d8fe9,hacia Mariturri / Reina Sofía,22:25_L6_1297_1385,0,,shp_3_15,0,0
B,Laborables(Tuvisa-2023-01-30),pse-0176c96d3dc,hacia Zaramaga/ Boulevard,10:05_LB_1074_1064,0,,shp_3_66,0,0
1,Laborables(Tuvisa2023),pse-0177f68c739,hacia Catedral,19:15_L1_1309_1012,0,,shp_3_68,0,0
6,Sabados(Tuvisa2023-04-14),pse-01781777af4,hacia Mariturri / Reina Sofía,18:45_L6_1340_1385,1,,shp_3_51,0,0
5,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-017a0441a60,hacia Ariñez,18:00_L5B_1338_1205,0,,shp_3_11,0,0
6,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-017ad8fde7b,hacia Mariturri / Reina Sofía,09:10_L6_1340_1385,1,,shp_3_51,0,0
9,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-017c189e5e8,hacia Comandante Izarduy / Zumaquera,15:45_L9_1114_1360_1,0,,shp_3_41,0,0
10,Sabados(Tuvisa2023),pse-017d409e9b2,hacia Iliada / Bulevar Salburua,15:15_L10_1322_1379,0,,shp_3_70,0,0
4,Sabados(Tuvisa-2023-01-30),pse-01825d45086,hacia Donostia / Baiona,21:35_L4_1382_1282,1,,shp_3_59,0,0
7,Domingos(Tuvisa2023-04-14),pse-018379c368e,hacia Iliada / Bulevar Salburua,16:20_L7_1348_1257,0,,shp_3_35,0,0
B,Laborables(Tuvisa-2023-01-30),pse-0185b004d6e,hacia Zaramaga/ Boulevard,12:11_LB_1074_1064,0,,shp_3_66,0,0
6,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-018833718e8,hacia Mariturri / Reina Sofía,16:00_L6_1297_1385,0,,shp_3_15,0,0
1,DomingosAgosto(Tuvisa2023-06-05),pse-01897d35860,hacia Catedral,11:40_L1_1309_1012,0,,shp_3_68,0,0
G2,Gautxori678y9Agosto(Tuvisa2023-06-05),pse-018bddf1417,hacia Jesús Guridi,04:30_G2_1260_1260,0,,shp_3_49,0,0
B,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-018cc675b3e,hacia Mendizorrotza,15:45_LB_1064_1074,0,,shp_3_78,0,0
7,Laborables(Tuvisa2023),pse-018d2c68e69,hacia Henry Morton Stanley / Océano Atlántico,12:40_L7_1257_1348,1,,shp_3_43,0,0
8,Sabados(Tuvisa-2023-01-30),pse-018e21435e4,hacia Intermodal,21:40_L8_1031_1022,0,,shp_3_61,0,0
7,DomingosAgosto(Tuvisa2023-06-05),pse-01914abd9f2,hacia Henry Morton Stanley / Océano Atlántico,18:20_L7_1257_1348,1,,shp_3_43,0,0
10,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-0193cfa8d7a,hacia Iliada / Bulevar Salburua,16:20_L10_1322_1379,0,,shp_3_70,0,0
A,Laborables(Tuvisa2023),pse-019678d1473,hacia Mendizorrotza,12:57_LA_1042_1055,0,,shp_3_76,0,0
A,Laborables(Tuvisa2023-06-05),pse-0198428ddea,hacia Zaramaga/ Boulevard,08:41_LA_1055_1042,0,,shp_3_60,0,0
3,Domingos(Tuvisa2023-06-05),pse-0198ed31bae,hacia Portal Bergara 25,13:00_L3_1360_1087,1,,shp_3_26,0,0
10,SantiagoFestivo(Tuvisa2023-06-05),pse-0199d38212e,hacia Iliada / Bulevar Salburua,13:40_L10_1302_1379,1,,shp_3_62,0,0
B,LaborablesAgosto(Tuvisa2023-06-05),pse-019a93912e1,hacia Mendizorrotza,20:36_LB_1064_1074,0,,shp_3_78,0,0
6,Laborables(Tuvisa-2023-01-30),pse-019ccbb1923,hacia Mariturri / Reina Sofía,18:50_L6_1340_1385,1,,shp_3_51,0,0
B,Laborables(Tuvisa2023-06-05),pse-019cde789c7,hacia Zaramaga/ Boulevard,09:37_LB_1074_1064,0,,shp_3_66,0,0
B,SantiagoFestivo(Tuvisa2023-06-05),pse-019cdfe4081,hacia Zaramaga/ Boulevard,17:37_LB_1074_1064,0,,shp_3_66,0,0
4,Laborables(Tuvisa2023-06-05),pse-019d52f9844,hacia Iruña Veleia / Oyón,07:00_L4_1282_1382,0,,shp_3_38,0,0
G3,Gautxori678y9Agosto(Tuvisa2023-06-05),pse-019e6645bea,hacia Catedral,00:40_G3_1298_1298,0,,shp_3_19,0,0
4,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-01a2efd386c,hacia Donostia / Baiona,19:50_L4_1382_1282,1,,shp_3_59,0,0
4,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-01a54d98a1c,hacia Iruña Veleia / Oyón,14:40_L4_1282_1382,0,,shp_3_38,0,0
7,4deAgosto(Tuvisa2023-06-05),pse-01aa3a6d6d4,hacia Iliada / Bulevar Salburua,08:15_L7_1348_1257,0,,shp_3_35,0,0
3,Laborables(Tuvisa2023),pse-01aafa30abe,hacia Portal Bergara 25,15:05_L3_1360_1087,1,,shp_3_25,0,0
9,Domingos(Tuvisa2023-04-14),pse-01ab2ee955f,hacia Gamarra Mayor,17:13_L9_ARETXABALETA_GAMARRA,0,,shp_3_75,0,0
A,Laborables(Tuvisa2023-06-05),pse-01ab9941097,hacia Mendizorrotza,22:10_LA_1042_1055,0,,shp_3_76,0,0
9,SabadosAgosto(Tuvisa2023-06-05),pse-01ad66ce1a1,hacia Zalduondo,20:45_L9_1114_1121,0,,shp_3_40,0,0
A,Laborables(Tuvisa2023-06-05),pse-01b60bb28b8,hacia Zaramaga/ Boulevard,18:15_LA_1055_1042,0,,shp_3_60,0,0
A,Laborables(Tuvisa-2023-01-30),pse-01bfd1d5e78,hacia Zaramaga/ Boulevard,10:54_LA_1055_1042,0,,shp_3_60,0,0
4,Laborables(Tuvisa2023),pse-01c1600e928,hacia Donostia / Baiona,20:30_L4_1382_1282,1,,shp_3_59,0,0
9,Laborables(Tuvisa2023),pse-01c27c278c6,hacia Gamarra Mayor,10:13_L9_ARETXABALETA_GAMARRA,0,,shp_3_75,0,0
6,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-01c5b9f7240,hacia Iliada / Gabriel Martínez Aragón,13:20_L6_1334_1340,1,,shp_3_64,0,0
B,Sabados(Tuvisa2023-06-05),pse-01c95d04daa,hacia Zaramaga/ Boulevard,12:02_LB_1074_1064,0,,shp_3_66,0,0
9,Sabados(Tuvisa-2023-01-30),pse-01c9f58350d,hacia Aretxabaleta,20:15_L9_GAMARRA_ARETXABALETA,0,,shp_3_40,0,0
E1,CementerioDomingo(Tuvisa2023-04-14),pse-01cf0dc1d69,hacia Prado,13:15_57,1,,shp_3_24,0,0
9,4deAgosto(Tuvisa2023-06-05),pse-01d301f0b2d,hacia Gamarra Mayor,14:45_L9_1360_1114,1,,shp_3_30,0,0
B,Laborables(Tuvisa2023),pse-01d32514001,hacia Mendizorrotza,10:23_LB_1064_1074,0,,shp_3_78,0,0
3,SabadosAgosto(Tuvisa2023-06-05),pse-01d472e7502,hacia Portal Bergara 25,16:30_L3_1360_1087,1,,shp_3_26,0,0
10,Domingos(Tuvisa2023-04-14),pse-01d5a104442,hacia Iliada / Bulevar Salburua,12:20_L10_1322_1379,0,,shp_3_70,0,0
1,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-01d5d70c8f7,hacia Catedral,20:00_L1_1309_1012,0,,shp_3_68,0,0
6,Laborables(Tuvisa2023),pse-01d77ece74b,hacia Mariturri / Reina Sofía,13:50_L6_1340_1385,1,,shp_3_52,0,0
1,Sabados(Tuvisa-2023-01-30),pse-01da6b2825e,hacia Catedral,20:20_L1_1309_1012,0,,shp_3_68,0,0
E1,CementerioDomingo(Tuvisa2023),pse-01de5479239,hacia Cementerio,12:00_56,0,,shp_3_67,0,0
10,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-01dfa659edd,hacia Naciones Unidas / Mariturri,14:00_L10_1379_1322,1,,shp_3_47,0,0
A,Sabados(Tuvisa2023-04-14),pse-01e136c5c48,hacia Zaramaga/ Boulevard,15:47_LA_1055_1042,0,,shp_3_60,0,0
7,Sabados(Tuvisa2023-04-14),pse-01e2a6438b3,hacia Iliada / Bulevar Salburua,12:30_L7_1348_1257,0,,shp_3_35,0,0
A,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-01e86e08b69,hacia Mendizorrotza,09:00_LA_1042_1055,0,,shp_3_76,0,0
